weight;word;color;url
217;<extra, genre, Folk_rock>;;
57;<extra, subject, Elektra_Records_artists>;;
143;<extra, subject, Mercury_Records_artists>;;
95;<title, subject, Capitol_Records_singles>;;
121;<extra, subject, Grammy_Lifetime_Achievement_Award_winners>;;
114;<subject, core#broader, Romantic_comedy-drama_films>;;
199;<starring, Richard_Gere>;;
842;<starring, core#exactMatch, i95252>;;
852;<starring, subject, National_Institute_of_Dramatic_Art_alumni>;;
835;<starring, birthPlace, Peekskill,_New_York>;;
842;<starring, isPrimaryTopicOf, Mel_Gibson>;;
1207;<starring, subject, Best_Actor_AACTA_Award_winners>;;
825;<starring, relative, Eva_Mylott>;;
889;<starring, subject, Philanthropists_from_New_York_(state)>;;
825;<starring, subject, American_Traditionalist_Catholics>;;
808;<starring, subject, American_emigrants_to_Australia>;;
791;<starring, subject, Best_Director_AACTA_International_Award_winners>;;
785;<starring, partner, Oksana_Grigorieva>;;
768;<starring, relatives, Donal_Gibson>;;
768;<starring, relative, Donal_Gibson>;;
768;<starring, subject, Mel_Gibson>;;
768;<starring, relatives, Eva_Mylott>;;
768;<starring, subject, Officers_of_the_Order_of_Australia>;;
768;<starring, child, Milo_Gibson>;;
768;<starring, title, List_of_awards_and_nominations_received_by_Mel_Gibson>;;
761;<starring, subject, People_from_Peekskill,_New_York>;;
767;<starring, subject, Male_actors_from_Sydney>;;
768;<starring, subject, American_people_of_Australian_descent>;;
768;<starring, sameAs, 71565714>;;
768;<starring, depiction, Mel_Gibson_Cannes_2016_3.jpg>;;
768;<starring, father, Hutton_Gibson>;;
914;<starring, subject, Best_Directing_Academy_Award_winners>;;
293;<musicComposer, associatedActs, Roger_Waters>;;
74;<musicComposer, subject, Lead_guitarists>;;
57;<musicComposer, subject, English_rock_singers>;;
57;<musicComposer, subject, British_rhythm_and_blues_boom_musicians>;;
259;<subject, core#broader, Action_comedy_films_by_decade>;;
40;<musicComposer, subject, English_autobiographers>;;
64;<subject, core#broader, Warner_Bros._Pictures_franchises>;;
62;<subject, 1988_drama_films>;;
303;<starring, subject, 20th-century_Scottish_male_actors>;;
292;<starring, relatives, Neil_Connery>;;
298;<starring, subject, Scottish_male_television_actors>;;
303;<starring, subject, 21st-century_Scottish_male_actors>;;
352;<starring, subject, 2020_deaths>;;
292;<starring, child, Jason_Connery>;;
292;<starring, children, Jason_Connery>;;
292;<starring, subject, Scottish_people_of_Irish_descent>;;
292;<starring, sameAs, 105140510>;;
298;<starring, subject, Scottish_male_film_actors>;;
292;<starring, subject, Royal_Navy_sailors>;;
292;<starring, subject, Association_football_midfielders>;;
292;<starring, birthPlace, Fountainbridge>;;
292;<starring, deathPlace, Nassau,_Bahamas>;;
292;<starring, works, Sean_Connery_filmography>;;
308;<starring, subject, Male_actors_from_Edinburgh>;;
303;<starring, subject, Scottish_male_voice_actors>;;
292;<starring, subject, Scottish_nationalists>;;
292;<starring, subject, Bonnyrigg_Rose_Athletic_F.C._players>;;
292;<starring, subject, Scottish_footballers>;;
292;<starring, subject, 20th-century_Royal_Navy_personnel>;;
304;<starring, subject, Chevaliers_of_the_Légion_d'honneur>;;
81;<musicComposer, subject, Burials_at_Hillside_Memorial_Park_Cemetery>;;
81;<musicComposer, subject, Music_based_on_Star_Trek>;;
64;<musicComposer, deathPlace, Beverly_Hills>;;
64;<music, sameAs, 46946499>;;
64;<music, subject, 1929_births>;;
64;<music, soundRecording, Jerry_Goldsmith__Sound__1>;;
64;<musicComposer, depiction, Jerry_Goldsmith_2.jpg>;;
142;<musicComposer, subject, Deaths_from_cancer_in_California>;;
64;<music, depiction, Jerry_Goldsmith_2.jpg>;;
64;<musicComposer, subject, Deaths_from_colorectal_cancer>;;
64;<musicComposer, subject, Monument_Records_artists>;;
64;<music, subject, Music_based_on_Star_Trek>;;
342;<music, subject, Emmy_Award_winners>;;
64;<musicComposer, isPrimaryTopicOf, Jerry_Goldsmith>;;
64;<music, isPrimaryTopicOf, Jerry_Goldsmith>;;
64;<musicComposer, subject, 1929_births>;;
271;<musicComposer, subject, Emmy_Award_winners>;;
64;<musicComposer, soundRecording, Jerry_Goldsmith__Sound__1>;;
64;<musicComposer, subject, Avant-garde_composers>;;
64;<music, subject, Avant-garde_composers>;;
64;<music, subject, Burials_at_Hillside_Memorial_Park_Cemetery>;;
64;<subject, core#broader, Compositions_by_Jerry_Goldsmith>;;
74;<musicComposer, subject, 2004_deaths>;;
64;<music, deathPlace, Beverly_Hills>;;
74;<music, subject, 2004_deaths>;;
64;<musicComposer, sameAs, 46946499>;;
125;<music, subject, Deaths_from_cancer_in_California>;;
40;<music, subject, Deaths_from_colorectal_cancer>;;
110;<subject, Films_set_in_Scotland>;;
67;<distributor, Cinergi_Productions>;;
41;<distributor, Cinergi_Pictures>;;
155;<subject, Films_about_Native_Americans>;;
166;<starring, David_Strathairn>;;
68;<subject, British_LGBT-related_films>;;
702;<subject, core#broader, Romantic_comedy_films_by_country>;;
44;<productionCompany, subject, Re-established_companies>;;
16;<studio, subject, Re-established_companies>;;
172;<subject, African-American_comedy_films>;;
83;<subject, 1990s_science_fiction_films>;;
78;<subject, British_romantic_comedy_films>;;
301;<editing, birthPlace, United_States>;;
1041;<starring, genre, Observational_comedy>;;
161;<subject, Hood_films>;;
148;<starring, almaMater, Northwestern_University>;;
40;<starring, subject, Northwestern_University_School_of_Communication_alumni>;;
55;<director, subject, 1959_births>;;
630;<director, occupation, Screenwriter>;;
502;<subject, core#broader, Washington,_D.C.,_in_fiction>;;
200;<starring, subject, United_States_Army_soldiers>;;
1137;<subject, core#broader, Universal_Pictures>;;
787;<producer, subject, Grammy_Award_winners>;;
288;<starring, subject, Outstanding_Performance_by_a_Lead_Actor_in_a_Comedy_Series_Primetime_Emmy_Award_winners>;;
248;<starring, subject, Outstanding_Performance_by_a_Male_Actor_in_a_Comedy_Series_Screen_Actors_Guild_Award_winners>;;
298;<subject, core#broader, American_political_films>;;
41;<musicComposer, subject, Easy_listening_musicians>;;
10;<music, subject, Easy_listening_musicians>;;
10;<cinematography, subject, 1942_births>;;
27;<starring, child, Ireland_Baldwin>;;
288;<subject, American_comedy_road_movies>;;
89;<editing, Thom_Noble>;;
368;<subject, core#broader, 1990s_buddy_films>;;
279;<starring, medium, Stand-up_comedy>;;
173;<starring, subject, The_Apprentice_(franchise)_contestants>;;
101;<starring, almaMater, University_of_Southern_California>;;
16;<editing, subject, 2018_deaths>;;
260;<director, subject, American_television_producers>;;
16;<starring, subject, University_of_Southern_California_alumni>;;
42;<subject, 1990s_hip_hop_films>;;
105;<subject, 1995_independent_films>;;
77;<producer, Brad_Krevoy>;;
374;<productionCompany, subject, Universal_City,_California>;;
935;<producer, subject, Best_Director_Golden_Globe_winners>;;
410;<studio, subject, Universal_City,_California>;;
780;<subject, core#broader, Films_set_in_the_20th_century>;;
447;<studio, subject, Companies_based_in_Los_Angeles_County,_California>;;
74;<writer, occupation, Novelist>;;
446;<director, subject, American_people_of_Lucanian_descent>;;
23;<musicComposer, subject, David_di_Donatello_winners>;;
728;<writer, subject, Directors_of_Palme_d'Or_winners>;;
1223;<director, subject, Best_Adapted_Screenplay_Academy_Award_winners>;;
844;<writer, subject, Best_Director_BAFTA_Award_winners>;;
342;<cinematography, subject, 1955_births>;;
185;<starring, subject, American_female_dancers>;;
575;<starring, subject, 21st-century_American_businesspeople>;;
80;<starring, subject, American_women_record_producers>;;
159;<starring, subject, American_contemporary_R&B_singers>;;
80;<starring, subject, Dance-pop_musicians>;;
170;<starring, subject, AIDS_activists>;;
80;<starring, subject, American_fashion_businesspeople>;;
103;<starring, subject, American_female_pop_singers>;;
210;<starring, subject, Singers_from_New_York_City>;;
121;<starring, subject, American_female_singer-songwriters>;;
72;<starring, subject, American_pop_singers>;;
74;<starring, birthPlace, The_Bronx,_New_York>;;
57;<starring, subject, Women_autobiographers>;;
325;<starring, subject, American_television_talk_show_hosts>;;
247;<starring, subject, LGBT_producers>;;
73;<starring, subject, American_female_hip_hop_musicians>;;
75;<starring, subject, Island_Records_artists>;;
57;<starring, subject, Record_producers_from_New_York_(state)>;;
87;<starring, subject, Capitol_Records_artists>;;
16;<starring, subject, Interscope_Records_artists>;;
101;<starring, subject, American_dancers>;;
64;<starring, subject, American_fashion_designers>;;
73;<starring, subject, American_choreographers>;;
57;<starring, subject, Businesspeople_from_New_York_City>;;
161;<starring, subject, Entertainers_from_the_Bronx>;;
64;<starring, subject, American_cosmetics_businesspeople>;;
73;<starring, subject, MTV_EMA_winners>;;
90;<starring, subject, Record_producers_from_California>;;
16;<producer, subject, 1944_births>;;
304;<starring, subject, American_atheists>;;
148;<writer, subject, Film_directors_from_Los_Angeles>;;
155;<starring, subject, Activists_from_New_York_(state)>;;
33;<starring, subject, American_female_rock_singers>;;
622;<starring, subject, Comedians_from_California>;;
33;<starring, subject, Ambassadors_of_supra-national_bodies>;;
33;<starring, depiction, DrewBarrymoreMusicLyrics.jpg>;;
33;<starring, occupation, Drew_Barrymore__PersonFunction__1>;;
119;<starring, subject, People_from_Culver_City,_California>;;
33;<starring, parents, John_Drew_Barrymore>;;
50;<starring, partner, Fabrizio_Moretti>;;
33;<starring, family, Barrymore_family>;;
16;<starring, subject, Television_personalities_from_California>;;
33;<starring, subject, World_Food_Programme_people>;;
91;<starring, subject, Bisexual_writers>;;
10;<music, Stanley_Clarke>;;
15;<musicComposer, Stanley_Clarke>;;
15;<subject, Films_scored_by_Stanley_Clarke>;;
110;<subject, Films_set_in_the_1900s>;;
119;<subject, 1985_drama_films>;;
603;<title, genre, Pop_rock>;;
16;<title, subject, 1969_songs>;;
412;<music, subject, Walt_Disney_Animation_Studios_people>;;
496;<extra, subject, Alternative_rock_groups_from_California>;;
311;<title, genre, Hard_rock>;;
579;<extra, hometown, California>;;
518;<extra, genre, Pop_punk>;;
186;<title, subject, RPM_Top_Singles_number-one_singles>;;
356;<title, recordLabel, Columbia_Records>;;
231;<artist, subject, Male_television_composers>;;
191;<extra, subject, Pop_punk_groups_from_California>;;
84;<genre, instrument, Singing>;;
170;<title, subject, Columbia_Records_singles>;;
149;<director, subject, 1965_births>;;
515;<extra, recordLabel, RCA_Records>;;
384;<writer, subject, Film_producers_from_New_York_(state)>;;
16;<writer, award, Saturn_Award_for_Best_Writing>;;
219;<starring, subject, American_theatre_directors>;;
33;<starring, education, Carnegie_Mellon_University>;;
33;<cinematography, subject, 1964_births>;;
99;<starring, subject, Best_Supporting_Actor_Genie_and_Canadian_Screen_Award_winners>;;
16;<starring, subject, Carnegie_Mellon_University_College_of_Fine_Arts_alumni>;;
16;<starring, subject, Writers_from_Austin,_Texas>;;
155;<productionCompany, subject, Living_people>;;
507;<starring, subject, American_country_singer-songwriters>;;
114;<starring, subject, Texas_Democrats>;;
67;<starring, education, New_York_University>;;
172;<starring, subject, 1945_births>;;
27;<writer, birthPlace, Wisconsin>;;
75;<starring, subject, 1923_births>;;
182;<subject, French-language_films>;;
3301;<cinematography, subject, Best_Cinematographer_Academy_Award_winners>;;
261;<subject, core#broader, Historical_films>;;
662;<subject, core#broader, Epic_films>;;
87;<subject, core#broader, History_of_the_United_States_on_film>;;
148;<producer, subject, American_Cinema_Editors>;;
275;<editing, subject, USC_School_of_Cinematic_Arts_alumni>;;
131;<subject, core#broader, Historical_films_by_country>;;
220;<subject, core#broader, Films_shot_in_Africa_by_country>;;
528;<subject, core#broader, War_drama_films_by_country>;;
274;<subject, core#broader, War_films_by_genre>;;
67;<editing, subject, 1943_births>;;
138;<starring, subject, Deaths_from_cancer_in_New_York_(state)>;;
403;<subject, core#broader, Films_based_on_actual_events_by_genre>;;
10;<productionCompany, sameAs, 153946522>;;
173;<subject, core#broader, Drama_films>;;
10;<productionCompany, depiction, Foxstudiosentrance.jpg>;;
10;<starring, subject, People_from_Echo_Park,_Los_Angeles>;;
10;<productionCompany, isPrimaryTopicOf, 20th_Century_Fox>;;
108;<starring, subject, English_Roman_Catholics>;;
10;<productionCompany, wikiPageRedirects, 20th_Century_Studios>;;
91;<subject, core#broader, Romance_films_by_genre>;;
67;<subject, British_biographical_drama_films>;;
158;<subject, Films_scored_by_Maurice_Jarre>;;
153;<music, Maurice_Jarre>;;
88;<subject, 1962_films>;;
142;<musicComposer, Maurice_Jarre>;;
31;<subject, British_films_based_on_plays>;;
308;<starring, Willem_Dafoe>;;
68;<subject, core#broader, Films_set_in_the_United_Kingdom>;;
376;<subject, core#broader, Romantic_drama_films_by_country>;;
229;<director, honorificSuffix, Order_of_the_British_Empire>;;
179;<director, subject, Commanders_of_the_Order_of_the_British_Empire>;;
409;<subject, core#broader, Best_Costume_Design_Academy_Award_winners>;;
67;<subject, core#broader, Works_set_in_the_1930s>;;
67;<subject, core#broader, 1930s_in_film>;;
146;<writer, subject, English_screenwriters>;;
67;<subject, core#broader, Fiction_set_in_the_1930s>;;
263;<director, subject, Directors_of_Golden_Bear_winners>;;
33;<subject, core#broader, Films_set_in_the_18th_century>;;
163;<subject, core#broader, Historical_romance_films>;;
176;<starring, Peter_Gallagher>;;
135;<starring, restingPlace, Hollywood_Hills>;;
40;<starring, subject, Male_actors_from_Hamilton,_Ontario>;;
67;<starring, subject, 21st-century_American_male_musicians>;;
67;<subject, core#broader, Comedy_films_by_genre>;;
519;<producer, subject, 1951_births>;;
941;<director, education, University_of_Southern_California>;;
1759;<director, subject, USC_School_of_Cinematic_Arts_alumni>;;
98;<starring, subject, Illinois_State_University_alumni>;;
67;<editing, subject, American_television_editors>;;
114;<distributor, owner, WarnerMedia>;;
57;<distributor, formerName, Warner_Bros.-Seven_Arts>;;
584;<producer, birthPlace, United_States>;;
57;<distributor, website, www.warnerbros.com>;;
57;<distributor, isPrimaryTopicOf, Warner_Bros._Pictures>;;
57;<distributor, owningCompany, WarnerMedia>;;
57;<distributor, keyPerson, Ryan_Kavanaugh>;;
91;<screenplay, subject, Writers_from_New_York_City>;;
57;<distributor, keyPerson, Toby_Emmerich>;;
57;<distributor, product, Films>;;
203;<starring, subject, Massachusetts_Democrats>;;
2516;<musicComposer, subject, Living_people>;;
128;<starring, subject, Writers_Guild_of_America_Award_winners>;;
101;<starring, subject, American_people_of_Finnish_descent>;;
298;<starring, subject, Film_directors_from_Massachusetts>;;
50;<starring, subject, Male_actors_of_Finnish_descent>;;
50;<starring, birthPlace, Cambridge,_Massachusetts>;;
67;<starring, subject, People_from_Brooklyn_Heights>;;
279;<musicComposer, before, John_Barry_(composer)>;;
255;<musicComposer, occupation, Orchestral_conductor>;;
255;<musicComposer, associatedMusicalArtist, New_York_Rock_&_Roll_Ensemble>;;
255;<musicComposer, occupation, Orchestra>;;
238;<musicComposer, subject, People_with_multiple_sclerosis>;;
358;<musicComposer, subject, 1948_births>;;
238;<musicComposer, isPrimaryTopicOf, Michael_Kamen>;;
238;<musicComposer, associatedActs, Metallica>;;
238;<musicComposer, subject, Male_oboists>;;
238;<musicComposer, subject, 2003_deaths>;;
238;<musicComposer, subject, Deaths_in_Greater_London>;;
238;<musicComposer, associatedActs, Pink_Floyd>;;
238;<musicComposer, deathPlace, London>;;
186;<music, subject, People_with_multiple_sclerosis>;;
162;<music, subject, American_oboists>;;
162;<music, subject, Deaths_in_Greater_London>;;
162;<music, subject, 1948_births>;;
162;<music, subject, 2003_deaths>;;
196;<music, subject, The_High_School_of_Music_&_Art_alumni>;;
162;<music, sameAs, 44485477>;;
162;<music, associatedActs, Pink_Floyd>;;
162;<music, occupation, Orchestral>;;
152;<music, associatedMusicalArtist, New_York_Rock_&_Roll_Ensemble>;;
152;<music, associatedActs, Roger_Waters>;;
152;<music, after, Éric_Serra>;;
152;<music, associatedActs, Metallica>;;
131;<editing, subject, 1948_births>;;
301;<starring, subject, Disease-related_deaths_in_California>;;
88;<producer, subject, Best_Screenplay_Golden_Globe_winners>;;
160;<producer, almaMater, University_of_California,_Los_Angeles>;;
176;<producer, subject, Best_Adapted_Screenplay_Academy_Award_winners>;;
206;<producer, birthPlace, New_York_City,_New_York>;;
531;<writer, subject, Canadian_television_writers>;;
656;<subject, core#broader, Films_by_period_of_setting>;;
34;<subject, core#broader, Films_set_in_a_fictional_location>;;
23;<subject, core#broader, Works_set_on_fictional_planets>;;
81;<subject, core#broader, Films_about_outer_space>;;
320;<director, subject, Television_commercial_directors>;;
359;<subject, core#broader, Disaster_films>;;
691;<starring, subject, New_Star_of_the_Year_(Actor)_Golden_Globe_winners>;;
74;<subject, core#broader, StudioCanal_films>;;
112;<cinematography, subject, German_cinematographers>;;
159;<subject, core#broader, Political_films_by_genre>;;
57;<subject, core#broader, Carolco_Pictures>;;
665;<starring, subject, American_health_activists>;;
684;<starring, subject, Businesspeople_from_Los_Angeles>;;
142;<subject, core#broader, Dystopian_fiction>;;
40;<subject, core#broader, Films_based_on_science_fiction_works>;;
67;<subject, core#broader, Arizona_culture>;;
16;<starring, subject, Male_actors_from_Massachusetts>;;
50;<subject, core#broader, Androids_in_fiction>;;
98;<producer, subject, 1928_births>;;
104;<subject, core#broader, Artificial_intelligence_in_fiction>;;
377;<subject, core#broader, Films_shot_in_England>;;
447;<subject, core#broader, Works_adapted_into_comics>;;
72;<starring, Kevin_Kline>;;
47;<starring, William_Hurt>;;
64;<music, occupation, Film_score>;;
33;<cinematography, subject, 1960_births>;;
81;<musicComposer, occupation, Film_score>;;
40;<distributor, homepage, www.warnerbros.com>;;
99;<subject, 1980s_parody_films>;;
155;<producer, subject, Television_producers_from_New_York_City>;;
325;<director, subject, Best_Adapted_Screenplay_BAFTA_Award_winners>;;
74;<subject, core#broader, 1950s_in_film>;;
74;<subject, core#broader, Fiction_set_in_the_1950s>;;
33;<producer, subject, American_women_television_producers>;;
74;<subject, core#broader, Works_set_in_the_1950s>;;
145;<editing, subject, BAFTA_fellows>;;
727;<starring, subject, Fiorello_H._LaGuardia_High_School_alumni>;;
485;<director, subject, American_documentary_filmmakers>;;
163;<subject, core#broader, Mass_media_in_New_Jersey>;;
44;<distributor, isPrimaryTopicOf, Universal_Studios>;;
93;<cinematography, Elliot_Davis_(cinematographer)>;;
136;<subject, Gambling_films>;;
72;<starring, Paul_Newman>;;
204;<producer, subject, Jewish_American_philanthropists>;;
121;<director, subject, American_people_of_Jewish_descent>;;
221;<director, subject, Silver_Bear_for_Best_Director_recipients>;;
98;<music, genre, Classical_music>;;
57;<screenplay, subject, Best_Screenplay_Golden_Globe_winners>;;
268;<director, subject, 1952_births>;;
348;<director, subject, People_from_Santa_Barbara,_California>;;
740;<starring, subject, 1961_births>;;
138;<editing, parent, Arthur_P._Schmidt>;;
64;<editing, sameAs, 87058072>;;
64;<editing, occupation, Arthur_Schmidt_(film_editor)__PersonFunction__1>;;
576;<studio, subject, Mass_media_companies_established_in_1971>;;
576;<studio, subject, American_companies_established_in_1971>;;
576;<studio, isPrimaryTopicOf, Lucasfilm>;;
544;<studio, depiction, Letterman_Digital_Arts_Center,_Building_B_(side_view).jpg>;;
568;<studio, subject, Disney_acquisitions>;;
220;<starring, subject, Film_directors_from_Illinois>;;
81;<subject, core#broader, Aviation_films_by_country>;;
57;<subject, core#broader, Aviation_in_the_United_States>;;
74;<subject, core#broader, Films_about_the_United_States_Armed_Forces>;;
250;<productionCompany, founders, Steven_Spielberg>;;
194;<studio, foundedBy, Steven_Spielberg>;;
416;<writer, subject, American_women_screenwriters>;;
148;<starring, birthPlace, New_York_City,_New_York>;;
118;<cinematography, birthPlace, United_Kingdom>;;
474;<starring, subject, American_people_of_Polish-Jewish_descent>;;
375;<starring, subject, LGBT_people_from_California>;;
81;<writer, subject, Writers_from_Brooklyn>;;
74;<starring, subject, 21st-century_American_businesswomen>;;
206;<subject, core#broader, Paranormal_films>;;
166;<starring, Joe_Mantegna>;;
72;<subject, 1998_comedy-drama_films>;;
1973;<subject, core#broader, English-language_films_by_studio>;;
169;<starring, birthPlace, Los_Angeles,_California>;;
129;<producer, birthPlace, England>;;
142;<starring, subject, 21st-century_Australian_male_actors>;;
159;<starring, subject, Crossroads_School_alumni>;;
593;<subject, core#broader, Films_by_director>;;
107;<producer, subject, English_film_producers>;;
114;<starring, subject, Australian_male_film_actors>;;
114;<starring, subject, 20th-century_Australian_male_actors>;;
67;<starring, subject, American_cookbook_writers>;;
324;<producer, subject, 1956_births>;;
16;<starring, subject, Drug-related_deaths_in_New_York_City>;;
1130;<starring, subject, Tisch_School_of_the_Arts_alumni>;;
288;<producer, occupation, Television_producer>;;
33;<subject, core#broader, Films_about_criminals>;;
243;<cinematography, award, Satellite_Awards>;;
323;<label, distributingCompany, Universal_Music_Group>;;
460;<label, distributor, Universal_Music_Group>;;
16;<screenplay, subject, American_television_producers>;;
98;<starring, subject, UCLA_Film_School_alumni>;;
125;<writer, subject, 21st-century_American_screenwriters>;;
85;<subject, core#broader, 2000s_comedy_films>;;
33;<subject, core#broader, Comedy_film_series>;;
74;<screenplay, subject, Year_of_birth_missing_(living_people)>;;
57;<screenplay, occupation, Television_producer>;;
112;<screenplay, subject, American_male_television_writers>;;
38;<label, location, Walt_Disney_Studios_(Burbank)>;;
10;<label, subject, 1989_establishments_in_California>;;
62;<label, location, Burbank,_California>;;
27;<screenplay, subject, American_film_producers>;;
72;<screenplay, birthPlace, United_States>;;
27;<label, parent, Disney_Music_Group>;;
85;<subject, core#broader, 2000_comedy_films>;;
152;<studio, subject, Touchstone_Pictures>;;
27;<label, subject, Disney_Music_Group>;;
10;<screenplay, occupation, Actor>;;
85;<screenplay, occupation, Film_director>;;
10;<label, subject, American_companies_established_in_1989>;;
10;<label, subject, Hollywood_Records>;;
135;<studio, subject, American_companies_established_in_1984>;;
249;<studio, type, Label>;;
135;<studio, subject, 1984_establishments_in_California>;;
135;<studio, hqLocation, Walt_Disney_Studios_(Burbank)>;;
523;<writer, occupation, Actor>;;
10;<starring, almaMater, UCLA_School_of_Theater,_Film_and_Television>;;
124;<studio, isPrimaryTopicOf, Touchstone_Pictures>;;
57;<subject, American_dance_films>;;
51;<starring, Rip_Torn>;;
856;<subject, core#broader, Paramount_Pictures_films>;;
456;<writer, subject, Tisch_School_of_the_Arts_alumni>;;
256;<writer, subject, Filmmakers_who_won_the_Best_Film_BAFTA_Award>;;
377;<director, subject, American_male_non-fiction_writers>;;
977;<director, subject, Grammy_Award_winners>;;
91;<writer, subject, Independent_Spirit_Award_winners>;;
123;<writer, subject, People_from_the_Upper_East_Side>;;
458;<writer, subject, Jewish_American_male_actors>;;
178;<writer, subject, American_stand-up_comedians>;;
23;<writer, subject, Cecil_B._DeMille_Award_Golden_Globe_winners>;;
184;<writer, subject, Comedians_from_New_York_City>;;
88;<writer, subject, American_male_comedy_actors>;;
211;<writer, subject, Jewish_male_comedians>;;
85;<writer, subject, Jewish_American_musicians>;;
347;<writer, subject, Jewish_American_comedians>;;
270;<music, genre, Jazz>;;
493;<label, subject, Record_labels_based_in_California>;;
299;<label, parentCompany, Universal_Music_Group>;;
81;<director, spouse, Louise_Lasser>;;
81;<director, occupation, Comedian>;;
119;<director, subject, Secular_Jews>;;
57;<director, partner, Mia_Farrow>;;
119;<director, subject, American_humorists>;;
57;<director, subject, Woody_Allen>;;
57;<director, isPrimaryTopicOf, Woody_Allen>;;
57;<director, core#exactMatch, i94283>;;
125;<director, subject, Independent_Spirit_Award_winners>;;
653;<director, subject, American_people_of_Austrian-Jewish_descent>;;
57;<writer, spouse, Louise_Lasser>;;
88;<writer, subject, American_male_musicians>;;
57;<writer, subject, Dixieland_clarinetists>;;
57;<director, subject, 21st-century_American_musicians>;;
40;<writer, works, Woody_Allen_filmography>;;
114;<subject, Films_about_adoption>;;
2027;<director, subject, Writers_from_Los_Angeles>;;
359;<starring, subject, Los_Angeles_City_College_alumni>;;
94;<editing, birthPlace, Los_Angeles>;;
40;<producer, subject, American_writers_of_Italian_descent>;;
114;<starring, subject, Twin_people_from_the_United_States>;;
422;<extra, label, Capitol_Records>;;
426;<extra, subject, Capitol_Records_artists>;;
332;<productionCompany, type, Label>;;
322;<writer, subject, 20th-century_American_guitarists>;;
238;<extra, genre, Funk>;;
166;<productionCompany, subject, American_companies_established_in_1984>;;
432;<writer, genre, Pop_music>;;
225;<extra, recordLabel, EMI>;;
114;<starring, subject, Comedians_from_New_York_(state)>;;
139;<director, birthPlace, United_States>;;
413;<writer, subject, American_male_dramatists_and_playwrights>;;
391;<writer, birthPlace, New_York_(state)>;;
391;<starring, subject, Deaths_from_pneumonia>;;
216;<editing, subject, 1955_births>;;
27;<starring, subject, Jewish_comedians>;;
181;<writer, subject, 21st-century_American_dramatists_and_playwrights>;;
33;<writer, occupation, Playwright>;;
114;<director, subject, American_cinematographers>;;
113;<music, subject, Broadway_composers_and_lyricists>;;
67;<subject, core#broader, Fantasy-comedy_films_by_country>;;
50;<subject, core#broader, Fantasy-comedy_films_by_decade>;;
16;<starring, subject, 1925_births>;;
216;<starring, medium, Television>;;
146;<starring, subject, 21st-century_male_singers>;;
137;<screenplay, subject, Screenwriters_from_New_York_(state)>;;
74;<screenplay, birthPlace, New_York_City>;;
81;<starring, subject, American_male_bloggers>;;
50;<starring, birthPlace, Harlem,_New_York>;;
50;<starring, isPrimaryTopicOf, Ving_Rhames>;;
50;<starring, occupation, Ving_Rhames__PersonFunction__1>;;
50;<starring, sameAs, 85656416>;;
50;<starring, depiction, Ving_Rhames_2014-05-29_20-33.jpg>;;
67;<starring, education, State_University_of_New_York_at_Purchase>;;
102;<director, subject, Male_actors_of_German_descent>;;
16;<starring, relative, Rain_Phoenix>;;
91;<director, subject, Film_directors_from_Oklahoma>;;
192;<director, subject, American_people_of_Dutch_descent>;;
16;<starring, subject, Phoenix_family>;;
57;<starring, subject, Veganism_activists>;;
16;<starring, relatives, Rain_Phoenix>;;
33;<starring, birthPlace, San_Juan,_Puerto_Rico>;;
16;<starring, relative, Summer_Phoenix>;;
16;<starring, subject, Male_actors_from_San_Juan,_Puerto_Rico>;;
131;<subject, core#broader, Films_about_families>;;
16;<subject, core#broader, Films_set_in_North_America_by_country>;;
722;<starring, subject, American_male_singers>;;
351;<starring, subject, Jewish_American_musicians>;;
206;<editing, subject, 1940_births>;;
1187;<starring, subject, Film_producers_from_Illinois>;;
125;<starring, subject, Musicians_from_Brooklyn>;;
176;<starring, subject, Jewish_American_screenwriters>;;
1052;<starring, subject, Jewish_male_comedians>;;
493;<starring, subject, American_comedy_musicians>;;
131;<starring, subject, Male_actors_from_New_Hampshire>;;
16;<starring, deathCause, Atherosclerosis>;;
27;<cinematography, children, Florian_Ballhaus>;;
16;<cinematography, knownFor, The_Age_of_Innocence_(1993_film)>;;
16;<cinematography, depiction, Michael_Ballhaus.4676.jpg>;;
123;<cinematography, subject, 1935_births>;;
104;<editing, subject, American_women_in_film>;;
16;<cinematography, subject, 2017_deaths>;;
16;<cinematography, award, Los_Angeles_Film_Critics_Association_Award_for_Best_Cinematography>;;
16;<cinematography, subject, Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany>;;
16;<cinematography, award, Bram_Stoker's_Dracula_(1992_film)>;;
614;<producer, Robert_Simonds>;;
166;<musicComposer, George_Fenton>;;
166;<music, George_Fenton>;;
266;<starring, Steve_Martin>;;
150;<subject, Films_scored_by_George_Fenton>;;
479;<distributor, foundedBy, Joe_Brandt>;;
23;<musicComposer, subject, Italian_male_classical_composers>;;
104;<subject, Films_set_in_1973>;;
57;<starring, J._T._Walsh>;;
129;<subject, core#broader, Disaster_films_by_decade>;;
100;<starring, stateOfOrigin, United_States>;;
78;<starring, nationality, United_States>;;
55;<producer, subject, Screenwriters_from_Illinois>;;
21;<starring, subject, Jewish_singers>;;
134;<starring, Robert_Loggia>;;
114;<cinematography, almaMater, AFI_Conservatory>;;
152;<cinematography, occupation, Television_director>;;
33;<cinematography, subject, Columbia_College_Chicago_alumni>;;
